picker_id,first_name,last_name,full_name,gender,age,phone_number,email,community,store_id,store_node_id,store_name,store_location,service_zone,picker_segment,role,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,avg_picking_time_sec,items_per_hour,daily_orders_picked,accuracy_rate,mispick_rate,total_orders_picked,total_items_picked,total_mispicks,hourly_rate,total_earnings,total_hours_worked,zone_familiarity,multitask_ability,physical_fitness,temperature_zone_trained,fragile_handling_certified
PKR-5B4A41A4,Vamsi,Setty,Vamsi Setty,M,19,+917833357649,vamsi.setty@gmail.com,TELUGU,HYD-DS-046,46,Devar Yamjal Dark Store,Devar Yamjal,Northeast (Rangareddy),NEW_JOINER,TRAINEE_PICKER,TRAINING,14:00,18:00,2,2024-10-02,ACTIVE,2024-12-01 08:00,38.4,92,25,0.9465,0.0535,662,3310,177,49.62,6152,124,0.67,LOW,AVERAGE,True,False
PKR-B4DF898A,Rubina,Hussain,Rubina Hussain,F,20,+918918410279,rubina.hussain@gmail.com,MUSLIM,HYD-DS-041,41,Anjaiah Nagar Dark Store,Anjaiah Nagar,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,14,2023-10-08,ACTIVE,2024-12-03 20:00,14.7,184,118,0.9731,0.0269,27006,189042,5085,55.68,125169,2248,0.67,MEDIUM,AVERAGE,True,True
PKR-964BF507,Hari,Munnuru,Hari Munnuru,M,28,+917390021438,hari96@gmail.com,TELUGU,HYD-DS-050,50,Whitefield Dark Store,Whitefield,East,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,17,2023-07-10,ACTIVE,2024-12-03 09:00,12.9,104,99,0.9879,0.0121,27620,220960,2673,59.17,145788,2464,0.98,MEDIUM,AVERAGE,False,False
PKR-0E9DDABF,Anwar,Ansari,Anwar Ansari,M,31,+917154297256,anwar167@rediffmail.com,MUSLIM,HYD-DS-014,14,Kondapur Dark Store,Kondapur,West,FULL_TIME_SENIOR,PICKER,FULL_TIME,12:00,20:00,16,2023-08-09,ACTIVE,2024-12-02 09:00,11.4,261,124,0.9872,0.0128,32283,161415,2066,68.79,159036,2312,0.63,MEDIUM,AVERAGE,True,False
PKR-30CB87D3,Kumar,Kamma,Kumar Kamma,M,18,+917129925767,kumar.kamma@gmail.com,TELUGU,HYD-DS-019,19,Manikonda Dark Store,Manikonda,Southwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,1,2024-11-01,PROBATION,2024-12-01 03:00,34.4,41,29,0.9292,0.0708,418,1672,118,39.07,2344,60,0.7,HIGH,GOOD,True,True
PKR-58E5EE1D,Mani,Kapu,Mani Kapu,M,25,+917534197384,mani99@gmail.com,TELUGU,HYD-DS-055,55,Moosarambagh Dark Store,Moosarambagh,South,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,10,2024-02-05,ACTIVE,2024-12-03 05:00,19.8,104,51,0.9749,0.0251,7850,94200,2364,40.97,25893,632,0.75,MEDIUM,AVERAGE,False,True
PKR-93AD656B,Jameel,Mirza,Jameel Mirza,M,27,+919061825911,jameel966@gmail.com,MUSLIM,HYD-DS-034,34,Ashok Bazar Dark Store,Ashok Bazar,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,18,2023-06-10,ACTIVE,2024-12-02 07:00,18.2,116,118,0.9933,0.0067,32133,160665,1076,52.64,122554,2328,0.7,MEDIUM,GOOD,False,True
PKR-F06FE2D3,Ramulu,Kamma,Ramulu Kamma,M,22,+919417424525,ramulu39@yahoo.com,TELUGU,HYD-DS-020,20,Financial District Dark Store,Financial District,Southwest,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,7,2024-05-05,ACTIVE,2024-12-03 12:00,18.1,131,63,0.9748,0.0252,6105,61050,1538,42.91,20767,484,0.76,HIGH,AVERAGE,True,True
PKR-BC20D95B,Salman,Pasha,Salman Pasha,M,20,+918096835432,salman.pasha@rediffmail.com,MUSLIM,HYD-DS-038,38,Alwal Dark Store,Alwal,North,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,6,2024-06-04,ACTIVE,2024-12-01 07:00,20.9,129,61,0.9548,0.0452,6207,55863,2525,46.76,18515,396,0.8,LOW,EXCELLENT,True,False
PKR-7B2F3D97,Karan,Kumar,Karan Kumar,M,23,+917942353394,karan215@gmail.com,NORTH,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,16,2023-08-09,ACTIVE,2024-12-02 19:00,16.3,194,68,0.9707,0.0293,18728,112368,3292,57.91,148255,2560,0.97,MEDIUM,EXCELLENT,True,True
PKR-DED81034,Sachin,Gupta,Sachin Gupta,M,21,+917382181302,sachin439@rediffmail.com,NORTH,HYD-DS-029,29,Kachiguda Dark Store,Kachiguda,Central,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,10:00,18:00,3,2024-09-02,ACTIVE,2024-12-02 06:00,15.6,160,94,0.9934,0.0066,4577,54924,362,57.86,26385,456,0.51,MEDIUM,EXCELLENT,True,True
PKR-DD31AE7C,Pavan,Kapu,Pavan Kapu,M,36,+917562061005,pavan.kapu@rediffmail.com,TELUGU,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,14:00,22:00,30,2022-06-15,STAR_PERFORMER,2024-12-01 16:00,11.7,279,116,0.9979,0.0021,56653,509877,1070,69.42,272690,3928,0.84,MEDIUM,AVERAGE,False,False
PKR-E54D6243,Sunil,Nayak,Sunil Nayak,M,39,+919168187273,sunil957@yahoo.com,TELUGU,HYD-DS-016,16,Borabanda Dark Store,Borabanda,West,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,10:00,18:00,40,2021-08-19,ACTIVE,2024-12-01 17:00,12.6,166,145,0.9952,0.0048,81871,900581,4322,62.18,330804,5320,0.87,HIGH,GOOD,True,True
PKR-2B419E0C,Junaid,Ali,Junaid Ali,M,22,+918123461779,junaid02@gmail.com,MUSLIM,HYD-DS-031,31,Gokul Nagar Dark Store,Gokul Nagar,Central,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,10:00,18:00,26,2022-10-13,ACTIVE,2024-12-02 14:00,12.8,261,86,0.993,0.007,33216,298944,2092,56.54,184078,3256,0.75,MEDIUM,AVERAGE,True,False
PKR-9BBCCA2F,Syed,Ansari,Syed Ansari,M,21,+918369751461,syed03@gmail.com,MUSLIM,HYD-DS-021,21,Kokapet Dark Store,Kokapet,Southwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,19:00,23:00,3,2024-09-02,ACTIVE,2024-12-01 16:00,15.8,126,65,0.976,0.024,3959,27713,665,53.22,13198,248,0.6,LOW,GOOD,True,True
PKR-57A750A6,Kareem,Syed,Kareem Syed,M,26,+919746925695,kareem696@yahoo.com,MUSLIM,HYD-DS-016,16,Borabanda Dark Store,Borabanda,West,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,15,2023-09-08,ACTIVE,2024-12-02 03:00,19.4,188,89,0.9912,0.0088,24240,121200,1066,56.78,132641,2336,0.72,LOW,EXCELLENT,False,True
PKR-83EEC014,Faisal,Qureshi,Faisal Qureshi,M,26,+919343671014,faisal.qureshi@gmail.com,MUSLIM,HYD-DS-030,30,King Koti Dark Store,King Koti,Central,NEW_JOINER,TRAINEE_PICKER,TRAINING,14:00,18:00,2,2024-10-02,ACTIVE,2024-12-01 20:00,38.0,76,21,0.9472,0.0528,787,7083,373,43.43,6080,140,0.57,LOW,GOOD,True,False
PKR-1A65F479,Venkat,Chetty,Venkat Chetty,M,36,+917546093425,venkat585@gmail.com,TELUGU,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,PART_TIME_EVENING,PICKER,PART_TIME,20:00,00:00,13,2023-11-07,ACTIVE,2024-12-03 23:00,17.9,90,79,0.9845,0.0155,19217,153736,2382,51.86,47091,908,0.98,HIGH,GOOD,False,True
PKR-273B8BB9,Shiva,Padmashali,Shiva Padmashali,M,30,+917239217850,shiva304@gmail.com,TELUGU,HYD-DS-003,3,Kukatpally Dark Store,Kukatpally,Northwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,14:00,18:00,2,2024-10-02,PROBATION,2024-12-02 04:00,40.4,40,34,0.9352,0.0648,1384,5536,358,44.59,7133,160,0.55,LOW,EXCELLENT,True,False
PKR-713EEEA2,Gopal,Yadav,Gopal Yadav,M,28,+917620297604,gopal96@yahoo.com,TELUGU,HYD-DS-041,41,Anjaiah Nagar Dark Store,Anjaiah Nagar,North,NEW_JOINER,TRAINEE_PICKER,TRAINING,09:00,13:00,2,2024-10-02,ACTIVE,2024-12-01 23:00,37.6,53,24,0.9684,0.0316,884,4420,139,39.54,6484,164,0.31,MEDIUM,GOOD,True,True
PKR-68DE9D6B,Ismail,Qureshi,Ismail Qureshi,M,36,+917131312709,ismail88@gmail.com,MUSLIM,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,FULL_TIME_SENIOR,PICKER,FULL_TIME,07:00,15:00,13,2023-11-07,ACTIVE,2024-12-04 00:00,13.1,181,142,0.9922,0.0078,29639,237112,1849,62.47,100951,1616,0.7,HIGH,AVERAGE,False,True
PKR-38095702,Mallesh,Goud,Mallesh Goud,M,37,+918170771861,mallesh87@rediffmail.com,TELUGU,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Vijaya Nagar Colony,Northwest,FULL_TIME_SENIOR,PICKER,FULL_TIME,10:00,18:00,13,2023-11-07,ACTIVE,2024-12-02 19:00,13.9,158,111,0.9948,0.0052,22435,112175,583,54.36,96971,1784,0.94,HIGH,GOOD,True,False
PKR-E93DB578,Salman,Khan,Salman Khan,M,25,+918573380517,salman.khan@yahoo.com,MUSLIM,HYD-DS-041,41,Anjaiah Nagar Dark Store,Anjaiah Nagar,North,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,14,2023-10-08,ACTIVE,2024-12-03 13:00,16.4,104,42,0.9923,0.0077,10048,80384,618,57.64,63633,1104,0.72,LOW,GOOD,True,True
PKR-3AC59ED3,Sanjay,Kamma,Sanjay Kamma,M,24,+918864402383,sanjay00@gmail.com,TELUGU,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,14:00,18:00,11,2024-01-06,ACTIVE,2024-12-03 01:00,16.3,129,57,0.9611,0.0389,11662,116620,4536,47.77,40319,844,0.8,LOW,GOOD,True,True
PKR-15EE0093,Nitin,Singh,Nitin Singh,M,25,+918277362685,nitin153@gmail.com,NORTH,HYD-DS-024,24,Attapur Dark Store,Attapur,Southwest,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,14:00,22:00,48,2020-12-22,ACTIVE,2024-12-03 06:00,11.0,261,117,0.9916,0.0084,106899,1282788,10775,51.86,389591,7512,0.7,HIGH,EXCELLENT,False,True
PKR-7D20AFA1,Akash,Yadav,Akash Yadav,M,25,+919169294841,akash160@gmail.com,NORTH,HYD-DS-022,22,Tolichowki Dark Store,Tolichowki,Southwest,PART_TIME_EVENING,PICKER,PART_TIME,18:00,22:00,13,2023-11-07,ACTIVE,2024-12-03 21:00,24.1,91,73,0.995,0.005,15326,76630,383,43.02,37686,876,0.93,LOW,AVERAGE,True,True
PKR-6F619FC0,Mohan,Goud,Mohan Goud,M,35,+917632043427,mohan342@rediffmail.com,TELUGU,HYD-DS-023,23,Mehdipatnam Dark Store,Mehdipatnam,Southwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,10,2024-02-05,ACTIVE,2024-12-03 13:00,17.8,154,91,0.9818,0.0182,18342,91710,1669,56.66,91556,1616,0.95,HIGH,EXCELLENT,True,True
PKR-2DC274F7,Abdul,Shaikh,Abdul Shaikh,M,31,+918842040378,abdul443@gmail.com,MUSLIM,HYD-DS-043,43,Marthanda Nagar Dark Store,Marthanda Nagar,North,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,14:00,22:00,41,2021-07-20,ACTIVE,2024-12-03 16:00,9.0,195,83,0.9913,0.0087,63777,573993,4993,52.53,308046,5864,0.65,HIGH,AVERAGE,True,False
PKR-4197E5C4,Waseem,Hussain,Waseem Hussain,M,32,+919636857810,waseem92@gmail.com,MUSLIM,HYD-DS-057,57,Charminar Dark Store,Charminar,Old City,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,06:00,14:00,35,2022-01-16,ACTIVE,2024-12-01 15:00,13.2,193,144,0.9887,0.0113,80172,962064,10871,61.85,343406,5552,0.88,HIGH,EXCELLENT,True,True
PKR-6018A568,Pankaj,Kumar,Pankaj Kumar,M,23,+918297951591,pankaj01@gmail.com,NORTH,HYD-DS-028,28,Himayatnagar Dark Store,Himayatnagar,Central,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,9,2024-03-06,ACTIVE,2024-12-01 17:00,22.0,75,40,0.9727,0.0273,7058,77638,2119,51.54,38138,740,0.8,MEDIUM,GOOD,True,True
PKR-9409FAA7,Suresh,Kamma,Suresh Kamma,M,24,+917567101077,suresh00@gmail.com,TELUGU,HYD-DS-056,56,Madannapet Colony Dark Store,Madannapet Colony,South,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,9,2024-03-06,ACTIVE,2024-12-03 19:00,17.5,187,95,0.9894,0.0106,12338,61690,653,57.15,70860,1240,0.66,HIGH,EXCELLENT,True,False
PKR-1F39EFE7,Praveen,Kapu,Praveen Kapu,M,22,+919151258553,praveen275@gmail.com,TELUGU,HYD-DS-020,20,Financial District Dark Store,Financial District,Southwest,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,6,2024-06-04,ACTIVE,2024-12-02 10:00,24.3,142,46,0.9703,0.0297,4593,55116,1636,51.6,22908,444,0.84,LOW,EXCELLENT,True,True
PKR-4387E419,Kareem,Shaikh,Kareem Shaikh,M,22,+918093956569,kareem.shaikh@gmail.com,MUSLIM,HYD-DS-037,37,Secunderabad Dark Store,Secunderabad,North,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,14:00,18:00,1,2024-11-01,ACTIVE,2024-12-01 23:00,22.6,149,36,0.973,0.027,515,3605,97,52.93,3387,64,0.44,LOW,GOOD,True,True
PKR-67543AFB,Rahul,Yadav,Rahul Yadav,M,30,+919198735710,rahul.yadav@rediffmail.com,NORTH,HYD-DS-031,31,Gokul Nagar Dark Store,Gokul Nagar,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,16,2023-08-09,ACTIVE,2024-12-02 07:00,20.3,113,62,0.9711,0.0289,19027,152216,4399,52.98,130554,2464,0.83,MEDIUM,EXCELLENT,True,True
PKR-A1863F2D,Ismail,Baig,Ismail Baig,M,33,+918368903922,ismail91@gmail.com,MUSLIM,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,PART_TIME_EVENING,PICKER,PART_TIME,14:00,18:00,20,2023-04-11,ACTIVE,2024-12-02 05:00,19.4,132,61,0.9834,0.0166,19757,79028,1311,45.6,71500,1568,0.74,LOW,EXCELLENT,True,False
PKR-3818A219,Lokesh,Setty,Lokesh Setty,M,22,+918326875235,lokesh131@rediffmail.com,TELUGU,HYD-DS-030,30,King Koti Dark Store,King Koti,Central,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,14:00,18:00,5,2024-07-04,ACTIVE,2024-12-01 05:00,22.8,102,33,0.9541,0.0459,2369,14214,652,50.86,17089,336,0.71,HIGH,AVERAGE,True,True
PKR-8791F0C3,Pavan,Yadav,Pavan Yadav,M,23,+919669473033,pavan399@rediffmail.com,TELUGU,HYD-DS-005,5,Balanagar Dark Store,Balanagar,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,10,2024-02-05,ACTIVE,2024-12-03 00:00,29.4,86,66,0.9815,0.0185,9121,45605,843,54.5,34659,636,0.89,LOW,EXCELLENT,False,False
PKR-F797D612,Ramesh,Kumar,Ramesh Kumar,M,35,+917498056719,ramesh.kumar@gmail.com,TELUGU,HYD-DS-028,28,Himayatnagar Dark Store,Himayatnagar,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,13,2023-11-07,ACTIVE,2024-12-01 04:00,21.0,130,104,0.9896,0.0104,27980,195860,2036,52.93,105429,1992,0.66,MEDIUM,EXCELLENT,True,False
PKR-74C1D715,Vinod,Mudiraj,Vinod Mudiraj,M,20,+918817037516,vinod303@rediffmail.com,TELUGU,HYD-DS-024,24,Attapur Dark Store,Attapur,Southwest,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,14:00,22:00,3,2024-09-02,ACTIVE,2024-12-01 21:00,14.4,172,71,0.9776,0.0224,2934,29340,657,54.49,20488,376,0.37,LOW,EXCELLENT,True,True
PKR-DBD787B3,Priya,Naidu,Priya Naidu,F,20,+918299548347,priya04@gmail.com,TELUGU,HYD-DS-003,3,Kukatpally Dark Store,Kukatpally,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,13,2023-11-07,ACTIVE,2024-12-01 23:00,17.1,124,112,0.9715,0.0285,26640,213120,6073,53.65,115023,2144,0.66,MEDIUM,GOOD,True,False
PKR-7EDF3219,Prasad,Yadav,Prasad Yadav,M,25,+918231255971,prasad311@gmail.com,TELUGU,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,10:00,18:00,27,2022-09-13,ACTIVE,2024-12-03 03:00,14.9,270,82,0.9924,0.0076,32956,329560,2504,51.1,202769,3968,0.86,LOW,AVERAGE,True,True
PKR-69A39203,Abdul,Shaikh,Abdul Shaikh,M,23,+918471943100,abdul803@yahoo.com,MUSLIM,HYD-DS-057,57,Charminar Dark Store,Charminar,Old City,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,14,2023-10-08,ACTIVE,2024-12-02 02:00,16.6,136,60,0.9945,0.0055,16184,64736,356,51.55,106404,2064,0.61,LOW,AVERAGE,True,True
PKR-B10164D9,Varun,Gupta,Varun Gupta,M,33,+918040018383,varun.gupta@rediffmail.com,NORTH,HYD-DS-026,26,Banjara Hills Dark Store,Banjara Hills,Central,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,16:00,00:00,34,2022-02-15,ACTIVE,2024-12-03 16:00,14.5,252,96,0.9858,0.0142,52745,580195,8238,50.37,214787,4264,0.75,LOW,AVERAGE,False,True
PKR-B09979AA,Vikas,Sharma,Vikas Sharma,M,29,+918561494033,vikas.sharma@gmail.com,NORTH,HYD-DS-023,23,Mehdipatnam Dark Store,Mehdipatnam,Southwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,1,2024-11-01,PROBATION,2024-12-03 18:00,41.7,61,36,0.9334,0.0666,510,5610,373,38.57,2468,64,0.69,LOW,AVERAGE,True,True
PKR-2EBAA965,Vikas,Sharma,Vikas Sharma,M,26,+918826890531,vikas333@rediffmail.com,NORTH,HYD-DS-041,41,Anjaiah Nagar Dark Store,Anjaiah Nagar,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,12,2023-12-07,ACTIVE,2024-12-03 05:00,19.2,142,66,0.9756,0.0244,14525,58100,1417,49.21,84648,1720,0.97,HIGH,EXCELLENT,True,False
PKR-67BD4C02,Ahmed,Shaikh,Ahmed Shaikh,M,33,+919012726706,ahmed91@gmail.com,MUSLIM,HYD-DS-026,26,Banjara Hills Dark Store,Banjara Hills,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,07:00,15:00,10,2024-02-05,ACTIVE,2024-12-03 23:00,17.0,192,109,0.9763,0.0237,16945,135560,3212,47.29,63554,1344,0.82,MEDIUM,GOOD,True,False
PKR-9B525BE6,Mani,Setty,Mani Setty,M,40,+917618337233,mani179@gmail.com,TELUGU,HYD-DS-048,48,Tarakarama Nagar Dark Store,Tarakarama Nagar,East,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,11,2024-01-06,ACTIVE,2024-12-03 07:00,15.9,133,54,0.9929,0.0071,11742,58710,416,48.2,42992,892,0.99,LOW,EXCELLENT,False,True
PKR-102A6CDC,Naveen,Setty,Naveen Setty,M,19,+918277924364,naveen05@gmail.com,TELUGU,HYD-DS-044,44,Chititra Medchal Dark Store,Chititra Medchal,North,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,19:00,23:00,3,2024-09-02,ACTIVE,2024-12-01 23:00,27.6,119,49,0.951,0.049,2666,21328,1045,40.03,8165,204,0.39,MEDIUM,AVERAGE,True,True
PKR-425101F6,Sanjay,Yadav,Sanjay Yadav,M,25,+919052533735,sanjay284@gmail.com,TELUGU,HYD-DS-024,24,Attapur Dark Store,Attapur,Southwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,19:00,23:00,4,2024-08-03,ACTIVE,2024-12-01 20:00,21.7,113,45,0.9747,0.0253,2548,15288,386,48.48,12411,256,0.84,HIGH,GOOD,True,True
PKR-21E6249A,Mahesh,Reddy,Mahesh Reddy,M,22,+918582032299,mahesh.reddy@gmail.com,TELUGU,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,7,2024-05-05,ACTIVE,2024-12-01 10:00,15.8,101,73,0.978,0.022,8517,51102,1124,53.47,50479,944,0.79,LOW,GOOD,False,False
PKR-A96EF9DA,Amit,Yadav,Amit Yadav,M,32,+918194753414,amit659@rediffmail.com,NORTH,HYD-DS-027,27,Begumpet Dark Store,Begumpet,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,11,2024-01-06,ACTIVE,2024-12-03 12:00,14.6,178,117,0.9905,0.0095,23963,191704,1821,49.08,74988,1528,0.73,LOW,GOOD,True,False
PKR-75A79888,Naresh,Yadav,Naresh Yadav,M,23,+917533445735,naresh01@gmail.com,TELUGU,HYD-DS-026,26,Banjara Hills Dark Store,Banjara Hills,Central,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,06:00,10:00,5,2024-07-04,ACTIVE,2024-12-02 12:00,25.0,128,35,0.9825,0.0175,2942,29420,514,42.3,15735,372,0.92,LOW,AVERAGE,False,True
PKR-FBB0FE2D,Mahesh,Rao,Mahesh Rao,M,20,+917614964723,mahesh.rao@gmail.com,TELUGU,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,PART_TIME_STUDENT,PICKER,PART_TIME,10:00,14:00,6,2024-06-04,ACTIVE,2024-12-02 06:00,29.3,84,37,0.955,0.045,3891,42801,1926,43.09,19993,464,0.93,LOW,AVERAGE,True,True
PKR-533A6E6E,Santosh,Reddy,Santosh Reddy,M,20,+919123058505,santosh04@gmail.com,TELUGU,HYD-DS-041,41,Anjaiah Nagar Dark Store,Anjaiah Nagar,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,7,2024-05-05,ACTIVE,2024-12-02 02:00,20.5,109,64,0.9781,0.0219,6561,65610,1436,48.9,45378,928,0.72,HIGH,EXCELLENT,True,True
PKR-4FAF0470,Sai,Reddy,Sai Reddy,M,25,+918383369059,sai99@rediffmail.com,TELUGU,HYD-DS-016,16,Borabanda Dark Store,Borabanda,West,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,8,2024-04-05,ACTIVE,2024-12-02 02:00,22.0,138,120,0.9905,0.0095,19326,193260,1835,52.98,69511,1312,0.81,MEDIUM,AVERAGE,True,True
PKR-8FF16934,Swathi,Kamma,Swathi Kamma,F,21,+919664131891,swathi03@yahoo.com,TELUGU,HYD-DS-001,1,Miyapur Dark Store,Miyapur,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,10,2024-02-05,ACTIVE,2024-12-01 10:00,24.7,122,51,0.9716,0.0284,7024,42144,1196,50.1,33064,660,0.61,LOW,EXCELLENT,True,True
PKR-F759B7EC,Divya,Munnuru,Divya Munnuru,F,25,+918279261318,divya.munnuru@gmail.com,TELUGU,HYD-DS-021,21,Kokapet Dark Store,Kokapet,Southwest,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,6,2024-06-04,ACTIVE,2024-12-01 07:00,17.1,150,58,0.9856,0.0144,6252,68772,990,46.69,20917,448,0.87,LOW,GOOD,True,True
PKR-244F2380,Neha,Verma,Neha Verma,F,23,+918461579485,neha.verma@rediffmail.com,NORTH,HYD-DS-035,35,Jamal Colony Dark Store,Jamal Colony,Central,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,8,2024-04-05,ACTIVE,2024-12-02 16:00,23.4,108,47,0.9596,0.0404,6365,38190,1542,49.51,25944,524,0.74,HIGH,AVERAGE,True,True
PKR-90F36586,Junaid,Ali,Junaid Ali,M,25,+919771306838,junaid.ali@gmail.com,MUSLIM,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Vijaya Nagar Colony,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,9,2024-03-06,ACTIVE,2024-12-02 08:00,17.9,136,120,0.9838,0.0162,22139,265668,4303,51.46,76163,1480,0.67,LOW,EXCELLENT,True,True
PKR-33AC6280,Mohammed,Ansari,Mohammed Ansari,M,37,+918412404349,mohammed87@gmail.com,MUSLIM,HYD-DS-038,38,Alwal Dark Store,Alwal,North,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,16:00,00:00,27,2022-09-13,ACTIVE,2024-12-02 20:00,14.1,245,96,0.9858,0.0142,48099,432891,6147,57.65,238920,4144,0.78,LOW,EXCELLENT,True,True
PKR-8C3C1208,Imran,Ali,Imran Ali,M,23,+918577363053,imran01@gmail.com,MUSLIM,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Vijaya Nagar Colony,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,17,2023-07-10,ACTIVE,2024-12-02 21:00,19.5,196,119,0.9702,0.0298,32355,291195,8677,53.02,141676,2672,0.73,LOW,AVERAGE,True,True
PKR-238EEED3,Mallesh,Nayak,Mallesh Nayak,M,23,+919790831280,mallesh01@gmail.com,TELUGU,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,12,2023-12-07,ACTIVE,2024-12-03 23:00,17.0,105,39,0.9508,0.0492,7822,31288,1539,51.57,47028,912,0.62,HIGH,AVERAGE,False,True
PKR-FAE65DED,Naga,Naidu,Naga Naidu,M,24,+919840739381,naga00@gmail.com,TELUGU,HYD-DS-016,16,Borabanda Dark Store,Borabanda,West,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,06:00,10:00,5,2024-07-04,ACTIVE,2024-12-01 01:00,17.5,91,41,0.9541,0.0459,3344,20064,920,50.69,16627,328,0.69,MEDIUM,GOOD,True,True
PKR-4C180BC2,Fatima,Qureshi,Fatima Qureshi,F,22,+917980570782,fatima.qureshi@gmail.com,MUSLIM,HYD-DS-024,24,Attapur Dark Store,Attapur,Southwest,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,8,2024-04-05,ACTIVE,2024-12-02 19:00,29.4,111,67,0.9763,0.0237,8613,68904,1633,45.69,25220,552,0.83,MEDIUM,EXCELLENT,False,True
PKR-99D79ECD,Junaid,Hussain,Junaid Hussain,M,22,+919391853800,junaid02@gmail.com,MUSLIM,HYD-DS-027,27,Begumpet Dark Store,Begumpet,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,16,2023-08-09,ACTIVE,2024-12-01 14:00,12.1,166,110,0.9809,0.0191,27296,327552,6256,55.97,114169,2040,0.78,HIGH,AVERAGE,True,True
