rider_id,first_name,last_name,full_name,gender,age,phone_number,email,community,vehicle_type,vehicle_model,vehicle_number,engine_cc,home_store_id,home_store_node_id,home_store_name,service_zone,store_location,home_lat,home_lng,rider_segment,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,on_time_delivery_rate,order_acceptance_rate,cancellation_rate,avg_delivery_time_mins,customer_rating,total_orders_delivered,daily_avg_orders,total_earnings,avg_earnings_per_order,peak_hour_preference,weekend_availability,has_insulated_bag,has_rain_gear,knows_english,knows_hindi,knows_telugu
RDR-C9CB507E,Salman,Mirza,Salman Mirza,M,18,+919194443514,salman06@gmail.com,MUSLIM,SCOOTER,Hero Destini 125,TS11FF6625,125,HYD-DS-030,30,King Koti Dark Store,Central,King Koti,17.402315,78.467048,PART_TIME_STUDENT,PART_TIME,10:00,14:00,9,2024-03-06,ACTIVE,2024-12-03 05:00,0.782,0.868,0.124,16.7,4.27,1861,14,53864,28.94,AFTERNOON,False,True,True,True,True,True
RDR-3F13891E,Jameel,Shaikh,Jameel Shaikh,M,43,+919399694484,jameel352@gmail.com,MUSLIM,BIKE,Hero Splendor Plus,TS13YR9022,100,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Northeast,Dr. A.S. Rao Nagar,17.489869,78.557669,PART_TIME_EVENING,PART_TIME,06:00,10:00,4,2024-08-03,ACTIVE,2024-12-03 14:00,0.878,0.884,0.106,11.6,4.58,1710,22,43373,25.36,NIGHT,False,True,False,False,True,True
RDR-BBC8EE32,Ramesh,Kumar,Ramesh Kumar,M,28,+918831845331,ramesh555@gmail.com,TELUGU,BIKE,Honda Shine,TS10YQ8821,125,HYD-DS-021,21,Kokapet Dark Store,Southwest,Kokapet,17.404038,78.34582,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,43,2021-05-21,STAR_PERFORMER,2024-12-03 03:00,0.944,0.958,0.017,12.8,4.61,28054,45,814934,29.05,EVENING,True,False,True,True,True,True
RDR-43A7B1EC,Waseem,Hussain,Waseem Hussain,M,29,+918383360971,waseem.hussain@yahoo.com,MUSLIM,SCOOTER,TVS Jupiter,TS08RB2187,110,HYD-DS-011,11,Gowlidoddy Dark Store,Northwest,Gowlidoddy,17.491255,78.406386,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,57,2020-03-27,STAR_PERFORMER,2024-12-03 08:00,0.937,0.964,0.014,12.4,4.74,46176,36,1568346,33.96,AFTERNOON,False,True,True,False,True,False
RDR-58218E11,Abdul,Khan,Abdul Khan,M,37,+919840653681,abdul.khan@rediffmail.com,MUSLIM,BIKE,Bajaj CT100,TS11TR5542,100,HYD-DS-004,4,Jeedimetla Dark Store,Northwest,Jeedimetla,17.509793,78.428586,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,56,2020-04-26,ACTIVE,2024-12-02 13:00,0.912,0.862,0.035,11.7,4.59,28066,33,704719,25.11,MORNING,True,False,False,False,True,True
RDR-DAC4700D,Rizwan,Qureshi,Rizwan Qureshi,M,36,+918192026012,rizwan.qureshi@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS13QJ6238,110,HYD-DS-042,42,Sathya Colony Dark Store,North,Sathya Colony,17.491734,78.456374,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,58,2020-02-26,STAR_PERFORMER,2024-12-02 05:00,0.952,0.867,0.011,10.2,4.65,35475,39,1206424,34.01,MORNING,True,True,True,False,True,True
RDR-47285EDD,Srikanth,Kapu,Srikanth Kapu,M,34,+918421708561,srikanth.kapu@yahoo.com,TELUGU,BIKE,Bajaj Platina,TS14DP3108,100,HYD-DS-048,48,Tarakarama Nagar Dark Store,East,Tarakarama Nagar,17.437344,78.544629,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,15,2023-09-08,ACTIVE,2024-12-03 07:00,0.876,0.928,0.041,10.4,4.54,5278,23,180028,34.11,AFTERNOON,True,True,False,False,True,True
RDR-D577B821,Yellaiah,Padmashali,Yellaiah Padmashali,M,33,+917733442307,yellaiah26@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS11RW6109,110,HYD-DS-002,2,KPHB (Kukatpally Phase B) Dark Store,Northwest,KPHB (Kukatpally Phase B),17.49395,78.401419,PART_TIME_EVENING,PART_TIME,20:00,00:00,4,2024-08-03,ACTIVE,2024-12-03 16:00,0.895,0.795,0.057,15.3,4.53,984,13,30492,30.99,MORNING,True,True,True,False,True,True
RDR-1B52F30F,Bilal,Shaikh,Bilal Shaikh,M,28,+918777705978,bilal96@gmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS09CB8257,110,HYD-DS-052,52,Dilsukhnagar Dark Store,Southeast,Dilsukhnagar,17.371256,78.516166,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,40,2021-08-19,ACTIVE,2024-12-02 02:00,0.907,0.873,0.045,12.4,4.42,16167,26,626907,38.78,MORNING,True,True,False,False,True,True
RDR-460B8BC4,Krishna,Naidu,Krishna Naidu,M,25,+918738819742,krishna631@yahoo.com,TELUGU,SCOOTER,TVS Jupiter,TS14JC6814,110,HYD-DS-015,15,Jubilee Hills Dark Store,West,Jubilee Hills,17.428923,78.412172,PART_TIME_STUDENT,PART_TIME,20:00,00:00,3,2024-09-02,ACTIVE,2024-12-02 02:00,0.854,0.755,0.053,15.0,4.17,539,10,12882,23.9,AFTERNOON,False,False,True,True,True,True
RDR-F8320553,Teja,Padmashali,Teja Padmashali,M,33,+918620104355,teja91@gmail.com,TELUGU,BIKE,Bajaj Platina,TS07FE6080,100,HYD-DS-040,40,Suraram Dark Store,North,Suraram,17.503955,78.438326,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,44,2021-04-21,STAR_PERFORMER,2024-12-03 11:00,0.943,0.911,0.021,13.8,4.54,31870,44,1258195,39.48,NIGHT,True,True,True,False,True,True
RDR-C3EBAD47,Srinu,Yadav,Srinu Yadav,M,40,+919421660923,srinu84@yahoo.com,TELUGU,BIKE,Hero Splendor Plus,TS13SU8919,100,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.42577,78.339192,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,18,2023-06-10,ACTIVE,2024-12-03 15:00,0.893,0.891,0.021,9.3,4.55,8313,26,260106,31.29,EVENING,True,True,True,False,True,True
RDR-3CC83346,Faisal,Ali,Faisal Ali,M,28,+918538147807,faisal96@gmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS08XP5321,110,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.419289,78.346873,NEW_JOINER,FULL_TIME,10:00,18:00,1,2024-11-01,PROBATION,2024-11-30 00:00,0.658,0.651,0.145,23.3,4.29,241,15,6586,27.33,NIGHT,False,False,True,True,True,False
RDR-21AB795D,Gaurav,Gupta,Gaurav Gupta,M,36,+918960081812,gaurav.gupta@rediffmail.com,NORTH,BIKE,Hero HF Deluxe,TS07PM3238,100,HYD-DS-035,35,Jamal Colony Dark Store,Central,Jamal Colony,17.411909,78.447682,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,60,2019-12-28,ACTIVE,2024-12-03 04:00,0.917,0.864,0.02,11.6,4.78,45088,41,1749647,38.81,EVENING,True,True,True,True,True,False
RDR-5B28DDA0,Sana,Syed,Sana Syed,F,27,+919042044196,sana.syed@gmail.com,MUSLIM,BIKE,Hero HF Deluxe,TS09RA8639,100,HYD-DS-039,39,Kompally Dark Store,North,Kompally,17.524809,78.491024,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,40,2021-08-19,STAR_PERFORMER,2024-12-02 00:00,0.942,0.953,0.038,12.2,4.61,27164,41,688420,25.34,AFTERNOON,True,True,True,True,True,True
RDR-2C6A1A9E,Vamsi,Nayak,Vamsi Nayak,M,23,+918346528698,vamsi.nayak@rediffmail.com,TELUGU,BIKE,Hero Splendor Plus,TS11UV9941,100,HYD-DS-012,12,IDPL Colony Dark Store,Northwest,IDPL Colony,17.492346,78.410344,PART_TIME_EVENING,PART_TIME,10:00,14:00,10,2024-02-05,ACTIVE,2024-12-03 03:00,0.795,0.854,0.1,14.1,4.31,3401,19,77974,22.93,EVENING,True,True,True,False,True,True
RDR-BF25484F,Imran,Shaikh,Imran Shaikh,M,25,+918153644626,imran27@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS14PB9931,110,HYD-DS-033,33,Nalanda Nagar Dark Store,Central,Nalanda Nagar,17.419383,78.45587,PART_TIME_STUDENT,PART_TIME,19:00,23:00,5,2024-07-04,ACTIVE,2024-12-03 04:00,0.781,0.769,0.096,12.8,4.19,1223,13,33108,27.07,AFTERNOON,True,False,False,False,True,False
RDR-4B8CBF06,Mohammed,Ali,Mohammed Ali,M,40,+917157237330,mohammed84@yahoo.com,MUSLIM,BIKE,Hero Splendor Plus,TS12RP6647,100,HYD-DS-036,36,Hill Colony Dark Store,Central,Hill Colony,17.418546,78.458187,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,18,2023-06-10,ACTIVE,2024-12-02 01:00,0.963,0.97,0.036,12.0,4.45,8437,25,249402,29.56,MORNING,True,False,True,True,True,False
RDR-9599E9DC,Manoj,Velama,Manoj Velama,M,36,+919031840594,manoj.velama@rediffmail.com,TELUGU,SCOOTER,Hero Destini 125,TS13AG2414,125,HYD-DS-018,18,Gachibowli Dark Store,Southwest,Gachibowli,17.446896,78.356485,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,39,2021-09-18,ACTIVE,2024-12-03 02:00,0.898,0.866,0.035,9.6,4.88,19907,35,723013,36.32,EVENING,True,True,True,False,True,True
RDR-648D54F6,Shahid,Hussain,Shahid Hussain,M,22,+919789510855,shahid02@gmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS07XA4592,110,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.401892,78.477387,FULL_TIME_REGULAR,FULL_TIME,10:00,18:00,12,2023-12-07,ACTIVE,2024-12-02 16:00,0.887,0.914,0.075,14.2,4.54,4862,31,132376,27.23,EVENING,False,False,False,False,True,False
RDR-F896B122,Abdul,Syed,Abdul Syed,M,25,+918726421221,abdul.syed@gmail.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS11XU4637,125,HYD-DS-056,56,Madannapet Colony Dark Store,South,Madannapet Colony,17.35194,78.48823,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,22,2023-02-10,ACTIVE,2024-12-03 19:00,0.824,0.838,0.067,12.1,4.62,10462,34,312871,29.91,NIGHT,True,True,True,False,True,True
RDR-EDC02B20,Phani,Rao,Phani Rao,M,24,+919762140841,phani265@rediffmail.com,TELUGU,BIKE,Bajaj Platina,TS09EU2840,100,HYD-DS-013,13,Madhapur Dark Store,West,Madhapur,17.445726,78.388133,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,22,2023-02-10,ACTIVE,2024-12-03 04:00,0.836,0.867,0.09,15.2,4.6,12340,25,361748,29.32,MORNING,True,False,False,False,True,True
RDR-BFEC6877,Jameel,Qureshi,Jameel Qureshi,M,18,+918230366359,jameel06@gmail.com,MUSLIM,BIKE,Bajaj Platina,TS10WP1630,100,HYD-DS-049,49,Peerzadiguda Dark Store,East,Peerzadiguda,17.457249,78.568985,PART_TIME_STUDENT,PART_TIME,19:00,23:00,3,2024-09-02,ACTIVE,2024-12-03 20:00,0.817,0.776,0.063,12.4,4.18,367,8,9148,24.93,EVENING,True,False,False,False,True,False
RDR-0843A4F1,Abdul,Pasha,Abdul Pasha,M,18,+917699265396,abdul06@yahoo.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS14TC7806,125,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Northwest,Vijaya Nagar Colony,17.491209,78.409061,NEW_JOINER,FULL_TIME,10:00,18:00,3,2024-09-02,ACTIVE,2024-12-02 05:00,0.709,0.811,0.144,24.4,4.03,471,10,9892,21.0,AFTERNOON,False,True,True,True,True,True
RDR-779E057E,Satish,Velama,Satish Velama,M,20,+917976189043,satish722@gmail.com,TELUGU,CYCLE,Hercules Roadsters,N/A,0,HYD-DS-026,26,Banjara Hills Dark Store,Central,Banjara Hills,17.419715,78.442426,PART_TIME_STUDENT,PART_TIME,14:00,18:00,3,2024-09-02,ACTIVE,2024-12-02 17:00,0.802,0.758,0.107,16.9,4.48,938,18,19683,20.98,EVENING,True,True,True,False,True,True
RDR-33082F55,Naseer,Mirza,Naseer Mirza,M,23,+917848384994,naseer.mirza@yahoo.com,MUSLIM,SCOOTER,TVS Jupiter,TS10LQ9267,110,HYD-DS-006,6,Hafeezpet Dark Store,Northwest,Hafeezpet,17.460141,78.39571,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,8,2024-04-05,ACTIVE,2024-12-03 17:00,0.863,0.936,0.059,15.0,4.33,3722,29,83542,22.45,NIGHT,True,True,True,False,True,True
RDR-8C63AC30,Raju,Munnuru,Raju Munnuru,M,28,+919768520955,raju.munnuru@gmail.com,TELUGU,ELECTRIC_SCOOTER,Ather 450X,TS10EW8358,0,HYD-DS-033,33,Nalanda Nagar Dark Store,Central,Nalanda Nagar,17.417176,78.466493,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,7,2024-05-05,ACTIVE,2024-12-03 14:00,0.91,0.88,0.063,13.1,4.5,2404,21,77148,32.09,MORNING,True,False,True,False,True,True
RDR-7E923BB5,Nagesh,Munnuru,Nagesh Munnuru,M,37,+918515037404,nagesh289@gmail.com,TELUGU,BIKE,Hero HF Deluxe,TS13LS4829,100,HYD-DS-027,27,Begumpet Dark Store,Central,Begumpet,17.43654,78.457887,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,51,2020-09-23,STAR_PERFORMER,2024-12-03 12:00,0.934,0.939,0.042,13.5,4.62,34236,31,1016152,29.68,EVENING,False,True,False,True,True,True
RDR-3FA23F6C,Ashok,Munnuru,Ashok Munnuru,M,23,+918881729257,ashok.munnuru@gmail.com,TELUGU,BIKE,Hero HF Deluxe,TS09ZA7044,100,HYD-DS-002,2,KPHB (Kukatpally Phase B) Dark Store,Northwest,KPHB (Kukatpally Phase B),17.48559,78.391034,PART_TIME_STUDENT,PART_TIME,18:00,22:00,1,2024-11-01,ACTIVE,2024-12-03 02:00,0.856,0.785,0.146,19.3,4.48,233,16,5688,24.41,EVENING,True,True,True,True,True,True
RDR-F1D68649,Ravi,Setty,Ravi Setty,M,33,+919068504386,ravi.setty@gmail.com,TELUGU,BIKE,Honda Shine,TS14UZ3583,125,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Northwest,Vijaya Nagar Colony,17.492215,78.404647,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,56,2020-04-26,ACTIVE,2024-12-02 04:00,0.909,0.859,0.047,13.7,4.51,37473,38,1022058,27.27,EVENING,True,True,True,False,True,True
RDR-FA1D20E2,Anil,Chetty,Anil Chetty,M,22,+917476348310,anil02@rediffmail.com,TELUGU,BIKE,Hero HF Deluxe,TS08EU6171,100,HYD-DS-052,52,Dilsukhnagar Dark Store,Southeast,Dilsukhnagar,17.371492,78.529231,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,15,2023-09-08,ACTIVE,2024-12-02 22:00,0.932,0.897,0.094,10.8,4.3,5538,28,128677,23.24,AFTERNOON,True,True,False,False,True,True
RDR-92CC16CF,Mahesh,Naidu,Mahesh Naidu,M,20,+918089425061,mahesh745@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS07JE3985,110,HYD-DS-046,46,Devar Yamjal Dark Store,Northeast (Rangareddy),Devar Yamjal,17.516606,78.569127,PART_TIME_STUDENT,PART_TIME,10:00,14:00,11,2024-01-06,ACTIVE,2024-12-03 06:00,0.855,0.755,0.111,14.2,4.47,1671,9,49119,29.4,AFTERNOON,False,True,True,True,True,True
RDR-F1FA481E,Mohammed,Ali,Mohammed Ali,M,18,+917251163898,mohammed.ali@gmail.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS11XM1005,125,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Northeast,Dr. A.S. Rao Nagar,17.494589,78.558405,NEW_JOINER,FULL_TIME,10:00,18:00,0,2024-12-01,TRAINING,2024-12-03 00:00,0.779,0.697,0.137,21.1,4.22,0,5,0,20.2,EVENING,False,True,False,True,True,False
RDR-4FBB866C,Vinod,Yadav,Vinod Yadav,M,34,+919524533534,vinod871@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS10NZ5514,110,HYD-DS-044,44,Chititra Medchal Dark Store,North,Chititra Medchal,17.558256,78.470803,PART_TIME_EVENING,PART_TIME,14:00,18:00,14,2023-10-08,ACTIVE,2024-12-03 12:00,0.782,0.815,0.091,13.9,4.24,3798,18,108515,28.57,NIGHT,True,False,False,False,True,True
RDR-52FA74A0,Gaurav,Sharma,Gaurav Sharma,M,26,+917997535689,gaurav98@rediffmail.com,NORTH,ELECTRIC_SCOOTER,Ola S1,TS13PJ5404,0,HYD-DS-052,52,Dilsukhnagar Dark Store,Southeast,Dilsukhnagar,17.36396,78.515985,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,52,2020-08-24,STAR_PERFORMER,2024-12-02 02:00,0.939,0.939,0.025,9.3,4.62,24991,26,834324,33.39,NIGHT,True,False,False,True,True,False
RDR-C65ABDC8,Pavan,Kamma,Pavan Kamma,M,29,+919180878118,pavan.kamma@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS08WL5103,110,HYD-DS-050,50,Whitefield Dark Store,East,Whitefield,17.433287,78.53301,PART_TIME_EVENING,PART_TIME,14:00,18:00,18,2023-06-10,ACTIVE,2024-12-02 07:00,0.781,0.825,0.117,16.7,4.55,4229,16,117176,27.71,EVENING,True,True,False,True,True,True
RDR-BE57DFFD,Salman,Baig,Salman Baig,M,22,+919019310549,salman736@gmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS11EJ5878,110,HYD-DS-032,32,Ramnagar Dark Store,Central,Ramnagar,17.40774,78.444276,PART_TIME_STUDENT,PART_TIME,19:00,23:00,5,2024-07-04,ACTIVE,2024-12-03 03:00,0.849,0.858,0.139,13.3,4.09,1232,16,28751,23.34,MORNING,False,True,True,True,True,True
RDR-85275452,Lokesh,Chetty,Lokesh Chetty,M,23,+919447277261,lokesh.chetty@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS09FR6982,125,HYD-DS-032,32,Ramnagar Dark Store,Central,Ramnagar,17.406435,78.447273,PART_TIME_EVENING,PART_TIME,18:00,22:00,16,2023-08-09,ACTIVE,2024-12-04 00:00,0.918,0.78,0.058,14.9,4.25,3095,12,76639,24.76,NIGHT,True,False,True,False,True,True
RDR-5AE455A3,Deepak,Yadav,Deepak Yadav,M,25,+917383810250,deepak99@yahoo.com,NORTH,SCOOTER,Hero Destini 125,TS13UG6725,125,HYD-DS-046,46,Devar Yamjal Dark Store,Northeast (Rangareddy),Devar Yamjal,17.530779,78.554461,PART_TIME_STUDENT,PART_TIME,06:00,10:00,2,2024-10-02,ACTIVE,2024-12-03 05:00,0.811,0.817,0.102,13.8,4.35,393,12,10604,26.98,MORNING,True,True,True,False,True,True
RDR-D64FA027,Nagesh,Setty,Nagesh Setty,M,20,+917885546730,nagesh.setty@rediffmail.com,TELUGU,BIKE,Hero HF Deluxe,TS07DD1374,100,HYD-DS-018,18,Gachibowli Dark Store,Southwest,Gachibowli,17.446165,78.349619,PART_TIME_STUDENT,PART_TIME,18:00,22:00,5,2024-07-04,ACTIVE,2024-12-03 23:00,0.851,0.857,0.079,15.9,4.5,935,11,22177,23.72,MORNING,True,True,True,True,True,True
RDR-B096F346,Anwar,Syed,Anwar Syed,M,22,+919744059164,anwar.syed@rediffmail.com,MUSLIM,BIKE,TVS Sport,TS11ZJ9565,110,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.399491,78.477815,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,29,2022-07-15,ACTIVE,2024-12-02 11:00,0.902,0.861,0.01,13.3,4.41,18624,41,595558,31.98,EVENING,False,True,False,False,True,True
RDR-9C23B30F,Vijay,Kapu,Vijay Kapu,M,20,+919784360308,vijay04@gmail.com,TELUGU,BIKE,Bajaj Platina,TS08HC5523,100,HYD-DS-021,21,Kokapet Dark Store,Southwest,Kokapet,17.403504,78.355549,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,19,2023-05-11,ACTIVE,2024-12-02 00:00,0.825,0.923,0.082,10.7,4.31,7816,24,208973,26.74,EVENING,True,False,True,False,True,True
RDR-1D80DC5B,Sai,Kumar,Sai Kumar,M,26,+918666112969,sai.kumar@gmail.com,TELUGU,BIKE,TVS Sport,TS12CB7231,110,HYD-DS-027,27,Begumpet Dark Store,Central,Begumpet,17.434835,78.457811,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,27,2022-09-13,ACTIVE,2024-12-03 01:00,0.911,0.932,0.019,10.0,4.43,14094,40,442637,31.41,EVENING,True,True,True,False,True,True
RDR-58D00F07,Hari,Setty,Hari Setty,M,33,+917634302521,hari393@gmail.com,TELUGU,BIKE,Honda Shine,TS12RX2002,125,HYD-DS-014,14,Kondapur Dark Store,West,Kondapur,17.466952,78.359447,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,59,2020-01-27,STAR_PERFORMER,2024-12-03 04:00,0.929,0.89,0.019,8.1,4.84,24898,30,733186,29.45,NIGHT,False,True,True,True,True,True
RDR-248B2E47,Naresh,Kamma,Naresh Kamma,M,29,+919674071889,naresh.kamma@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS12PN2056,125,HYD-DS-018,18,Gachibowli Dark Store,Southwest,Gachibowli,17.431546,78.349323,NEW_JOINER,FULL_TIME,06:00,14:00,1,2024-11-01,ACTIVE,2024-12-02 17:00,0.793,0.727,0.113,20.8,3.87,264,13,5418,20.52,AFTERNOON,True,False,True,False,True,True
RDR-2D7EB179,Bilal,Mirza,Bilal Mirza,M,29,+917537468005,bilal95@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS11GG6434,110,HYD-DS-013,13,Madhapur Dark Store,West,Madhapur,17.442631,78.400157,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,21,2023-03-12,STAR_PERFORMER,2024-12-02 00:00,0.927,0.833,0.089,10.5,4.55,7916,21,190891,24.11,NIGHT,True,True,True,True,True,True
RDR-4B5BEA89,Mahesh,Padmashali,Mahesh Padmashali,M,28,+918491955778,mahesh.padmashali@rediffmail.com,TELUGU,BIKE,Bajaj Platina,TS08AF3610,100,HYD-DS-027,27,Begumpet Dark Store,Central,Begumpet,17.447239,78.466186,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,20,2023-04-11,ACTIVE,2024-12-02 18:00,0.88,0.93,0.05,11.6,4.42,8983,29,275895,30.71,MORNING,False,True,False,False,True,True
RDR-5A9BFCE1,Ismail,Ali,Ismail Ali,M,23,+917378071795,ismail.ali@rediffmail.com,MUSLIM,SCOOTER,Suzuki Access 125,TS09FN6235,125,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.408993,78.329381,NEW_JOINER,FULL_TIME,06:00,14:00,2,2024-10-02,PROBATION,2024-11-30 00:00,0.665,0.771,0.199,21.6,4.12,420,12,11594,27.61,MORNING,True,True,False,True,True,True
RDR-2516F9FB,Farhan,Qureshi,Farhan Qureshi,M,31,+918924748675,farhan93@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS14ZA8782,110,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.409892,78.477591,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,14,2023-10-08,ACTIVE,2024-12-02 12:00,0.888,0.817,0.089,10.7,4.37,5561,20,173937,31.28,NIGHT,True,False,False,False,True,False
RDR-7ABA7B81,Anil,Velama,Anil Velama,M,22,+918735446367,anil901@rediffmail.com,TELUGU,BIKE,Bajaj CT100,TS08JE4190,100,HYD-DS-037,37,Secunderabad Dark Store,North,Secunderabad,17.436404,78.498906,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,21,2023-03-12,ACTIVE,2024-12-02 06:00,0.919,0.895,0.038,15.5,4.53,7892,26,258515,32.76,EVENING,True,True,False,True,True,True
RDR-5B54C4E1,Naseer,Pasha,Naseer Pasha,M,26,+917626145798,naseer234@rediffmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS10KT6550,110,HYD-DS-047,47,Nagaram Dark Store,East,Nagaram,17.461474,78.577266,NEW_JOINER,FULL_TIME,06:00,14:00,3,2024-09-02,PROBATION,2024-11-29 00:00,0.665,0.748,0.127,16.4,3.86,362,6,9087,25.1,NIGHT,True,False,True,False,True,True
RDR-83277CC0,Sachin,Chauhan,Sachin Chauhan,M,20,+917515006839,sachin04@gmail.com,NORTH,CYCLE,Hercules Roadsters,N/A,0,HYD-DS-003,3,Kukatpally Dark Store,Northwest,Kukatpally,17.495958,78.391267,PART_TIME_STUDENT,PART_TIME,10:00,14:00,1,2024-11-01,ACTIVE,2024-12-03 09:00,0.891,0.808,0.089,19.4,4.4,122,8,2663,21.84,MORNING,True,True,False,False,True,True
RDR-44578B73,Yellaiah,Setty,Yellaiah Setty,M,21,+917352785090,yellaiah03@yahoo.com,TELUGU,SCOOTER,Hero Destini 125,TS07JC2399,125,HYD-DS-014,14,Kondapur Dark Store,West,Kondapur,17.457292,78.354842,PART_TIME_STUDENT,PART_TIME,18:00,22:00,11,2024-01-06,ACTIVE,2024-12-02 19:00,0.893,0.719,0.074,17.4,4.1,2827,13,68712,24.31,AFTERNOON,True,True,True,True,True,True
RDR-A052887D,Hari,Kumar,Hari Kumar,M,27,+919193926409,hari.kumar@yahoo.com,TELUGU,BIKE,Bajaj CT100,TS11AK9395,100,HYD-DS-009,9,Chaitanya Enclave Dark Store,Northwest,Chaitanya Enclave,17.47427,78.3999,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,21,2023-03-12,ACTIVE,2024-12-02 20:00,0.882,0.955,0.024,8.4,4.67,12938,31,333294,25.76,EVENING,False,True,True,False,True,True
RDR-34BCCDEB,Ajay,Kamma,Ajay Kamma,M,31,+919840153804,ajay.kamma@gmail.com,TELUGU,SCOOTER,Hero Destini 125,TS10AK2224,125,HYD-DS-055,55,Moosarambagh Dark Store,South,Moosarambagh,17.358343,78.490835,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,7,2024-05-05,ACTIVE,2024-12-03 09:00,0.834,0.826,0.057,12.6,4.58,2805,22,67705,24.14,EVENING,True,True,False,False,True,True
RDR-C77981E5,Rizwan,Qureshi,Rizwan Qureshi,M,21,+918974265493,rizwan.qureshi@yahoo.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS12UX9844,125,HYD-DS-021,21,Kokapet Dark Store,Southwest,Kokapet,17.41243,78.359889,NEW_JOINER,FULL_TIME,14:00,22:00,0,2024-12-01,TRAINING,2024-11-29 00:00,0.693,0.757,0.157,20.1,3.91,0,12,0,27.49,AFTERNOON,True,True,True,True,True,True
RDR-323CB226,Mohammed,Ansari,Mohammed Ansari,M,34,+918537226245,mohammed90@yahoo.com,MUSLIM,BIKE,Honda Shine,TS08LE3636,125,HYD-DS-053,53,Kothapet Dark Store,Southeast,Kothapet,17.382346,78.540251,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,38,2021-10-18,STAR_PERFORMER,2024-12-02 03:00,0.926,0.851,0.026,10.7,4.83,20643,34,537828,26.05,AFTERNOON,False,True,True,False,True,True
